Model_Rank,Mean_Validation_Score,Mean_Standard_Deviation,Parameters
1,0.9027143661842301,0.032397692188049824,"{'C': 1, 'penalty': 'l2'}"
2,0.902450884594604,0.032039364463846955,"{'C': 8, 'penalty': 'l2'}"
2,0.902450884594604,0.032039364463846955,"{'C': 7, 'penalty': 'l2'}"
2,0.902450884594604,0.032039364463846955,"{'C': 7, 'penalty': 'l2'}"
2,0.902450884594604,0.032039364463846955,"{'C': 7, 'penalty': 'l2'}"
2,0.902450884594604,0.032039364463846955,"{'C': 7, 'penalty': 'l2'}"
2,0.902450884594604,0.032039364463846955,"{'C': 7, 'penalty': 'l2'}"
2,0.902450884594604,0.032039364463846955,"{'C': 7, 'penalty': 'l2'}"
2,0.902450884594604,0.032039364463846955,"{'C': 8, 'penalty': 'l2'}"
10,0.9023140856889953,0.031987836650111054,"{'C': 5, 'penalty': 'l2'}"
