Model_Rank,Mean_Validation_Score,Mean_Standard_Deviation,Parameters
1,0.896251020243939,0.028162297802952284,{'tol': 0.6767000187788934}
2,0.8954536780512479,0.03181143561207821,{'tol': 0.7648393039344212}
2,0.8954536780512479,0.03181143561207821,{'tol': 0.775106175903441}
4,0.8945656577268389,0.027218492052201254,{'tol': 0.14769985292022558}
4,0.8945656577268389,0.027218492052201254,{'tol': 0.5291844022508702}
4,0.8945656577268389,0.027218492052201254,{'tol': 0.4936696185256101}
4,0.8945656577268389,0.027218492052201254,{'tol': 0.05543189493272549}
4,0.8945656577268389,0.027218492052201254,{'tol': 0.4962825078166805}
4,0.8945656577268389,0.027218492052201254,{'tol': 0.2206708357484486}
4,0.8945656577268389,0.027218492052201254,{'tol': 0.49563528517852273}
4,0.8945656577268389,0.027218492052201254,{'tol': 0.520647191719536}
4,0.8945656577268389,0.027218492052201254,{'tol': 0.28091614280967936}
4,0.8945656577268389,0.027218492052201254,{'tol': 0.6332716656413698}
4,0.8945656577268389,0.027218492052201254,{'tol': 0.40845443046547036}
4,0.8945656577268389,0.027218492052201254,{'tol': 0.5546443928734722}
4,0.8945656577268389,0.027218492052201254,{'tol': 0.18938789644362963}
4,0.8945656577268389,0.027218492052201254,{'tol': 0.16284057091115256}
4,0.8945656577268389,0.027218492052201254,{'tol': 0.5787648278879084}
4,0.8945656577268389,0.027218492052201254,{'tol': 0.1757927856476038}
4,0.8945656577268389,0.027218492052201254,{'tol': 0.032635808236042174}
4,0.8945656577268389,0.027218492052201254,{'tol': 0.583804998683989}
4,0.8945656577268389,0.027218492052201254,{'tol': 0.5434488765923865}
