Model_Rank,Mean_Validation_Score,Mean_Standard_Deviation,Parameters
1,0.8749654094195817,0.02783939402384331,{'tol': 0.14769985292022558}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.5291844022508702}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.4936696185256101}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.05543189493272549}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.4962825078166805}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.8075238228206831}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.2206708357484486}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.49563528517852273}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.520647191719536}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.28091614280967936}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.7648393039344212}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.6332716656413698}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.775106175903441}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.40845443046547036}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.6767000187788934}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.5546443928734722}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.18938789644362963}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.16284057091115256}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.5787648278879084}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.1757927856476038}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.9153416740786618}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.032635808236042174}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.583804998683989}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.7541850344417741}
1,0.8749654094195817,0.02783939402384331,{'tol': 0.5434488765923865}
