Model_Rank,Mean_Validation_Score,Mean_Standard_Deviation,Parameters
1,0.8648394854521836,0.031305488135907375,{'tol': 0.520647191719536}
2,0.8626055248364735,0.026356679729789684,{'tol': 0.4962825078166805}
2,0.8626055248364735,0.026356679729789684,{'tol': 0.49563528517852273}
4,0.860348342893929,0.024770059017624614,{'tol': 0.4936696185256101}
5,0.8595498971134281,0.030158777189808167,{'tol': 0.5291844022508702}
6,0.8581453517111359,0.03185460740327843,{'tol': 0.5546443928734722}
7,0.8571897596247802,0.01672563865560602,{'tol': 0.14769985292022558}
7,0.8571897596247802,0.01672563865560602,{'tol': 0.05543189493272549}
7,0.8571897596247802,0.01672563865560602,{'tol': 0.2206708357484486}
7,0.8571897596247802,0.01672563865560602,{'tol': 0.28091614280967936}
7,0.8571897596247802,0.01672563865560602,{'tol': 0.40845443046547036}
7,0.8571897596247802,0.01672563865560602,{'tol': 0.18938789644362963}
7,0.8571897596247802,0.01672563865560602,{'tol': 0.16284057091115256}
7,0.8571897596247802,0.01672563865560602,{'tol': 0.1757927856476038}
7,0.8571897596247802,0.01672563865560602,{'tol': 0.032635808236042174}
