Algorithm,AUC_Percent,Accuracy_Percent,Balanced_Accuracy_Percent,Log_Loss,Sensitivity,Specificity,PPV,NPV,Runtime_Seconds
LogisticRegression,88.64309082411592,82.22222222222221,79.48278548060446,0.36763540533893085,0.8549618320610687,0.7346938775510204,0.896,0.6545454545454545,0.02993488311767578
RandomForestClassifier,86.1816482318118,80.0,68.3751363140676,0.42181767365525835,0.9389312977099237,0.42857142857142855,0.8145695364238411,0.7241379310344828,0.32692480087280273
AdaBoostClassifier,85.02882068858078,79.44444444444444,74.38074466427793,0.6509301137780257,0.8549618320610687,0.6326530612244898,0.8615384615384616,0.62,0.20659112930297852
GradientBoostingClassifier,85.94796697304876,82.77777777777777,76.67082100015578,0.41207145120761324,0.9007633587786259,0.6326530612244898,0.8676470588235294,0.7045454545454546,0.39284539222717285
SGDClassifier,71.11699641688736,76.11111111111111,70.17448200654309,7.729854063227511,0.8320610687022901,0.5714285714285714,0.8384615384615385,0.56,0.01689314842224121
SVC,86.0725969777224,81.11111111111111,72.3321389624552,0.4145903922970152,0.916030534351145,0.5306122448979592,0.8391608391608392,0.7027027027027027,0.09824299812316895
MLPClassifier,87.67720828789531,81.11111111111111,74.2483252843122,0.43033530747247795,0.8931297709923665,0.5918367346938775,0.8540145985401459,0.6744186046511628,0.7493259906768799
KNeighborsClassifier,73.41486212805734,72.77777777777777,61.49711793114192,1.4056001467845578,0.8625954198473282,0.3673469387755102,0.7847222222222222,0.5,0.04919791221618652
LinearDiscriminantAnalysis,88.54961832061069,82.77777777777777,81.78065119177442,0.3833132736309554,0.8396946564885496,0.7959183673469388,0.9166666666666666,0.65,0.03821110725402832
QuadraticDiscriminantAnalysis,79.35815547593083,76.66666666666667,69.27870384795139,1.297296198224596,0.8549618320610687,0.5306122448979592,0.8296296296296296,0.5777777777777777,0.0509340763092041
BaggingClassifier,86.45427636703536,79.44444444444444,78.85184608194422,0.746527982881428,0.8015267175572519,0.7755102040816326,0.9051724137931034,0.59375,0.10625672340393066
XGBClassifier,83.48652438074465,82.77777777777777,75.39336345225112,0.5514419314328632,0.916030534351145,0.5918367346938775,0.8571428571428571,0.725,0.23140501976013184
