Algorithm,AUC_Percent,Accuracy_Percent,Balanced_Accuracy_Percent,Log_Loss,Sensitivity,Specificity,PPV,NPV,Runtime_Seconds
LogisticRegression,87.58373578439009,81.11111111111111,81.27434179778781,0.436406668457926,0.8091603053435115,0.8163265306122449,0.9217391304347826,0.6153846153846154,0.03379940986633301
RandomForestClassifier,86.05701822713819,79.44444444444444,69.2709144726593,0.42194859947222196,0.916030534351145,0.46938775510204084,0.821917808219178,0.6764705882352942,0.35134172439575195
AdaBoostClassifier,85.77660071662253,80.55555555555556,77.06028976476087,0.6450900526683946,0.8473282442748091,0.6938775510204082,0.8809523809523809,0.6296296296296297,0.2356128692626953
GradientBoostingClassifier,88.64309082411592,85.0,78.1975385574077,0.365976089845104,0.9312977099236641,0.6326530612244898,0.8714285714285714,0.775,0.5144946575164795
SGDClassifier,82.1155943293348,80.55555555555556,82.1701199563795,6.719057695249654,0.7862595419847328,0.8571428571428571,0.9363636363636364,0.6,0.016605854034423828
SVC,87.1786882692008,77.77777777777779,68.12587630472036,0.39855360169693355,0.8931297709923665,0.46938775510204084,0.8181818181818182,0.6216216216216216,0.09769535064697266
MLPClassifier,88.17572830658982,83.88888888888889,84.46019629225736,0.47780276739532074,0.8320610687022901,0.8571428571428571,0.9396551724137931,0.65625,0.6379847526550293
KNeighborsClassifier,73.07212961520486,72.77777777777777,61.49711793114192,1.4063799859450794,0.8625954198473282,0.3673469387755102,0.7847222222222222,0.5,0.03470277786254883
LinearDiscriminantAnalysis,87.72394453964792,81.66666666666667,81.6560211871008,0.42812679358188904,0.816793893129771,0.8163265306122449,0.9224137931034483,0.625,0.13946843147277832
QuadraticDiscriminantAnalysis,73.04876148932856,72.77777777777777,62.77457547904658,1.819189969592329,0.8473282442748091,0.40816326530612246,0.7928571428571428,0.5,0.05749249458312988
BaggingClassifier,86.32964636236174,80.0,78.59479669730487,0.7299781896898436,0.816793893129771,0.7551020408163265,0.8991596638655462,0.6065573770491803,0.14641857147216797
XGBClassifier,87.70836578906372,83.33333333333334,78.96868671132576,0.4565851109066797,0.8854961832061069,0.6938775510204082,0.8854961832061069,0.6938775510204082,0.11273384094238281
