Algorithm,AUC_Percent,Accuracy_Percent,Balanced_Accuracy_Percent,Log_Loss,Sensitivity,Specificity,PPV,NPV,Runtime_Seconds
LogisticRegression,86.35301448823805,81.11111111111111,76.16451160616919,0.41062702561591147,0.8702290076335878,0.6530612244897959,0.8702290076335878,0.6530612244897959,0.022181987762451172
RandomForestClassifier,85.96354572363296,81.11111111111111,70.41595264059822,0.4200653122406043,0.9389312977099237,0.46938775510204084,0.825503355704698,0.7419354838709677,0.31189632415771484
AdaBoostClassifier,84.53030066988629,79.44444444444444,73.74201589032559,0.6547893525377974,0.8625954198473282,0.6122448979591837,0.8560606060606061,0.625,0.192979097366333
GradientBoostingClassifier,83.6578906371709,77.77777777777779,68.76460507867269,0.4563445969931474,0.8854961832061069,0.4897959183673469,0.8226950354609929,0.6153846153846154,0.3229179382324219
SGDClassifier,68.24271693410189,75.0,65.57875058420315,7.910839878367506,0.8625954198473282,0.4489795918367347,0.8071428571428572,0.55,0.015570402145385742
SVC,84.76398192864933,79.44444444444444,71.8258295684686,0.4312290646457446,0.8854961832061069,0.5510204081632653,0.8405797101449275,0.6428571428571429,0.0923311710357666
MLPClassifier,85.87007322012775,81.11111111111111,76.80324038012152,0.45885686579861235,0.8625954198473282,0.673469387755102,0.875968992248062,0.6470588235294118,0.7401525974273682
KNeighborsClassifier,69.62143636080387,72.22222222222221,59.83798099392429,1.9622235627505733,0.8702290076335878,0.32653061224489793,0.7755102040816326,0.48484848484848486,0.04974937438964844
LinearDiscriminantAnalysis,86.39975073999065,80.55555555555556,75.7828322168562,0.41247499364650286,0.8625954198473282,0.6530612244897959,0.8692307692307693,0.64,0.039243221282958984
QuadraticDiscriminantAnalysis,82.91011060912915,74.44444444444444,69.02944383860414,0.6737448389680539,0.8091603053435115,0.5714285714285714,0.8346456692913385,0.5283018867924528,0.047632694244384766
BaggingClassifier,83.1437918678922,78.88888888888889,75.27652282286961,0.9422617907534906,0.8320610687022901,0.673469387755102,0.872,0.6,0.10428929328918457
XGBClassifier,83.15937061847639,78.33333333333333,71.06247078984265,0.6002086002371168,0.8702290076335878,0.5510204081632653,0.8382352941176471,0.6136363636363636,0.09116411209106445
