Algorithm,AUC_Percent,Accuracy_Percent,Balanced_Accuracy_Percent,Log_Loss,Sensitivity,Specificity,PPV,NPV,Runtime_Seconds
LogisticRegression,84.2187256582022,79.44444444444444,73.74201589032559,0.6251328910728038,0.8625954198473282,0.6122448979591837,0.8560606060606061,0.625,0.0912938117980957
RandomForestClassifier,83.63452251129459,74.44444444444444,53.69995326374825,0.49205078462512325,0.9923664122137404,0.08163265306122448,0.7428571428571429,0.8,0.8215553760528564
AdaBoostClassifier,85.83891571895934,80.55555555555556,71.31173079918992,0.6354867035324816,0.916030534351145,0.5102040816326531,0.8333333333333334,0.6944444444444444,1.8233623504638672
GradientBoostingClassifier,88.81445708054214,81.66666666666667,70.15890325595888,0.38666951683431217,0.9541984732824428,0.4489795918367347,0.8223684210526315,0.7857142857142857,7.496952772140503
SGDClassifier,71.56878018382925,80.0,71.56878018382926,6.907755278982138,0.9007633587786259,0.5306122448979592,0.8368794326241135,0.6666666666666666,0.04099893569946289
SVC,85.55849820844368,76.11111111111111,57.39990652749649,0.4166768118382832,0.9847328244274809,0.16326530612244897,0.7588235294117647,0.8,0.4684011936187744
MLPClassifier,78.43900919146284,75.0,70.04985200186945,0.687009863351488,0.8091603053435115,0.5918367346938775,0.8412698412698413,0.5370370370370371,0.960543155670166
KNeighborsClassifier,67.46377940489174,75.0,55.99781897491821,2.662832263167791,0.9770992366412213,0.14285714285714285,0.7529411764705882,0.7,0.08822798728942871
LinearDiscriminantAnalysis,76.70976787661628,73.88888888888889,69.2864932232435,1.9106828966109188,0.7938931297709924,0.5918367346938775,0.8387096774193549,0.5178571428571429,0.35490989685058594
QuadraticDiscriminantAnalysis,49.571584358934416,43.333333333333336,49.571584358934416,19.571973290449385,0.35877862595419846,0.6326530612244898,0.7230769230769231,0.26956521739130435,0.17395329475402832
BaggingClassifier,85.99470322480138,83.33333333333334,79.60741548527808,0.923562764427033,0.8778625954198473,0.7142857142857143,0.8914728682170543,0.6862745098039216,1.1987626552581787
XGBClassifier,88.45614581710547,82.22222222222221,73.09549774108118,0.461665113657202,0.9312977099236641,0.5306122448979592,0.8413793103448276,0.7428571428571429,0.5395755767822266
