Algorithm,AUC_Percent,Accuracy_Percent,Balanced_Accuracy_Percent,Log_Loss,Sensitivity,Specificity,PPV,NPV,Runtime_Seconds
LogisticRegression,85.6675494625331,77.77777777777779,76.42935036610064,0.5205235679856739,0.7938931297709924,0.7346938775510204,0.8888888888888888,0.5714285714285714,0.04291939735412598
RandomForestClassifier,83.97725502414706,78.88888888888889,63.77940489172769,0.46592681383440876,0.9694656488549618,0.30612244897959184,0.7888198757763976,0.7894736842105263,0.43964433670043945
AdaBoostClassifier,84.6081944228073,77.22222222222223,72.85402710702601,0.6451113401099047,0.8244274809160306,0.6326530612244898,0.8571428571428571,0.5740740740740741,0.316162109375
GradientBoostingClassifier,85.2313444461754,78.88888888888889,70.8054214052033,0.4137290288059295,0.8854961832061069,0.5306122448979592,0.8345323741007195,0.6341463414634146,0.8771319389343262
SGDClassifier,75.73609596510362,78.33333333333333,74.89484343355663,7.316894844425317,0.8244274809160306,0.673469387755102,0.8709677419354839,0.5892857142857143,0.02384805679321289
SVC,85.23134444617541,77.77777777777779,68.76460507867269,0.41346171744886867,0.8854961832061069,0.4897959183673469,0.8226950354609929,0.6153846153846154,0.1673421859741211
MLPClassifier,84.87303318273874,77.22222222222223,72.85402710702601,0.5452151740274568,0.8244274809160306,0.6326530612244898,0.8571428571428571,0.5740740740740741,0.8819634914398193
KNeighborsClassifier,66.55242249571583,76.11111111111111,62.509736719115125,2.1370306932105194,0.9236641221374046,0.32653061224489793,0.7857142857142857,0.6153846153846154,0.052201032638549805
LinearDiscriminantAnalysis,84.54587942047048,78.33333333333333,77.44975852936594,0.6851285583264536,0.7938931297709924,0.7551020408163265,0.896551724137931,0.578125,0.08446955680847168
QuadraticDiscriminantAnalysis,67.21451939554447,72.77777777777777,51.91618632185698,5.95615915182887,0.9770992366412213,0.061224489795918366,0.735632183908046,0.5,0.060796499252319336
BaggingClassifier,84.42124941579686,81.11111111111111,78.08069792802617,1.100133704368197,0.8473282442748091,0.7142857142857143,0.888,0.6363636363636364,0.19820284843444824
XGBClassifier,86.69574700109052,82.22222222222221,75.65041283689048,0.4717323447448709,0.9007633587786259,0.6122448979591837,0.8613138686131386,0.6976744186046512,0.1247246265411377
