Algorithm,AUC_Percent,Accuracy_Percent,Balanced_Accuracy_Percent,Log_Loss,Sensitivity,Specificity,PPV,NPV,Runtime_Seconds
LogisticRegression,86.86711325751673,80.0,76.03988160149555,0.424158156033141,0.8473282442748091,0.673469387755102,0.8740157480314961,0.6226415094339622,0.037659406661987305
RandomForestClassifier,84.99766318741237,82.22222222222221,69.26312509736718,0.4532021030161101,0.9770992366412213,0.40816326530612246,0.8152866242038217,0.8695652173913043,0.4100306034088135
AdaBoostClassifier,85.57407695902788,77.22222222222223,74.13148465493067,0.6477743752993483,0.8091603053435115,0.673469387755102,0.8688524590163934,0.5689655172413793,0.26184964179992676
GradientBoostingClassifier,84.82629693098613,78.33333333333333,68.50755569403334,0.42606602597189897,0.9007633587786259,0.46938775510204084,0.8194444444444444,0.6388888888888888,0.6391217708587646
SGDClassifier,75.15189281819599,77.77777777777779,75.15189281819599,7.675283643313484,0.8091603053435115,0.6938775510204082,0.8760330578512396,0.576271186440678,0.017262697219848633
SVC,85.1067144415018,82.22222222222221,71.17931141922418,0.41449251531477893,0.9541984732824428,0.46938775510204084,0.8278145695364238,0.7931034482758621,0.1078341007232666
MLPClassifier,87.97320454899517,82.22222222222221,75.65041283689048,0.4325387624095079,0.9007633587786259,0.6122448979591837,0.8613138686131386,0.6976744186046512,0.8334057331085205
KNeighborsClassifier,63.07057174014644,71.66666666666667,53.70774263904035,2.6917143093465374,0.9312977099236641,0.14285714285714285,0.7439024390243902,0.4375,0.054968833923339844
LinearDiscriminantAnalysis,86.71132575167472,82.22222222222221,80.12151425455679,0.4198544746444003,0.8473282442748091,0.7551020408163265,0.9024390243902439,0.6491228070175439,0.05042409896850586
QuadraticDiscriminantAnalysis,76.7954510048294,70.0,53.84016201900608,2.2437613369745,0.8931297709923665,0.1836734693877551,0.7452229299363057,0.391304347826087,0.052518606185913086
BaggingClassifier,85.96354572363296,80.55555555555556,76.42156099080853,0.7439181215942572,0.8549618320610687,0.673469387755102,0.875,0.6346153846153846,0.17174720764160156
XGBClassifier,86.74248325284313,82.22222222222221,74.37295528898582,0.4907551594673957,0.916030534351145,0.5714285714285714,0.851063829787234,0.717948717948718,0.11717796325683594
