Algorithm,AUC_Percent,Accuracy_Percent,Balanced_Accuracy_Percent,Log_Loss,Sensitivity,Specificity,PPV,NPV,Runtime_Seconds
LogisticRegression,86.82037700576413,79.44444444444444,64.16108428104066,0.4862166290174514,0.9770992366412213,0.30612244897959184,0.7901234567901234,0.8333333333333334,0.14266180992126465
RandomForestClassifier,70.99236641221374,75.55555555555556,55.10204081632652,0.546025968857371,1.0,0.10204081632653061,0.7485714285714286,1.0,1.7100472450256348
AdaBoostClassifier,80.99392428727215,76.11111111111111,66.98083813678143,0.64050474194718,0.8702290076335878,0.46938775510204084,0.8142857142857143,0.575,7.277001619338989
GradientBoostingClassifier,84.6860881757283,80.0,69.01386508801994,0.46066775879345745,0.9312977099236641,0.4489795918367347,0.8187919463087249,0.7096774193548387,31.533320426940918
SGDClassifier,73.51612400685464,68.88888888888889,73.51612400685465,10.745397100638879,0.6335877862595419,0.8367346938775511,0.9120879120879121,0.4606741573033708,0.1191709041595459
SVC,92.24178220906683,72.77777777777777,50.0,0.32159821452577575,1.0,0.0,0.7277777777777777,,1.9058105945587158
MLPClassifier,82.06885807758218,75.0,74.52095341953576,0.5411353921874392,0.7557251908396947,0.7346938775510204,0.8839285714285714,0.5294117647058824,1.0886311531066895
KNeighborsClassifier,59.95482162330581,72.77777777777777,50.0,6.8540338923597295,1.0,0.0,0.7277777777777777,,0.1440868377685547
LinearDiscriminantAnalysis,61.98784857454432,71.11111111111111,58.43589344134601,0.6814243226261238,0.8625954198473282,0.30612244897959184,0.7687074829931972,0.45454545454545453,0.48918628692626953
QuadraticDiscriminantAnalysis,49.82863374357377,42.77777777777778,49.82863374357376,19.763855381532224,0.3435114503816794,0.6530612244897959,0.7258064516129032,0.2711864406779661,0.3943338394165039
BaggingClassifier,82.85558498208445,80.55555555555556,76.42156099080853,0.9511823212844865,0.8549618320610687,0.673469387755102,0.875,0.6346153846153846,4.647718667984009
XGBClassifier,88.00436205016358,82.77777777777777,72.19971958248948,0.4267467563755215,0.9541984732824428,0.4897959183673469,0.8333333333333334,0.8,2.0179834365844727
