Algorithm,AUC_Percent,Accuracy_Percent,Balanced_Accuracy_Percent,Log_Loss,Sensitivity,Specificity,PPV,NPV,Runtime_Seconds
LogisticRegression,85.79217946720674,80.55555555555556,75.14410344290387,0.48099990546806076,0.8702290076335878,0.6326530612244898,0.8636363636363636,0.6458333333333334,0.03648710250854492
RandomForestClassifier,87.5915251596822,81.11111111111111,68.49976631874124,0.42320576378992447,0.9618320610687023,0.40816326530612246,0.8129032258064516,0.8,0.3579747676849365
AdaBoostClassifier,84.46798566754947,82.22222222222221,77.56659915874747,0.6408948922744568,0.8778625954198473,0.673469387755102,0.8778625954198473,0.673469387755102,0.2609267234802246
GradientBoostingClassifier,88.6430908241159,83.33333333333334,76.41377161551644,0.37513679613037954,0.916030534351145,0.6122448979591837,0.8633093525179856,0.7317073170731707,0.6297571659088135
SGDClassifier,76.35145661317961,79.44444444444444,75.65820221218257,6.918910915558774,0.8396946564885496,0.673469387755102,0.873015873015873,0.6111111111111112,0.016821861267089844
SVC,86.43869761645117,80.0,69.01386508801994,0.4114547096360373,0.9312977099236641,0.4489795918367347,0.8187919463087249,0.7096774193548387,0.11557960510253906
MLPClassifier,83.33073687490263,81.11111111111111,75.52578283221686,0.6268599494585014,0.8778625954198473,0.6326530612244898,0.8646616541353384,0.6595744680851063,0.664985179901123
KNeighborsClassifier,70.01869450070105,71.66666666666667,57.54011528275432,1.0691214186751727,0.8854961832061069,0.2653061224489796,0.7631578947368421,0.4642857142857143,0.05046415328979492
LinearDiscriminantAnalysis,86.36859323882226,81.11111111111111,79.35815547593083,0.4430101731427336,0.8320610687022901,0.7551020408163265,0.9008264462809917,0.6271186440677966,0.05368304252624512
QuadraticDiscriminantAnalysis,66.8484187568157,70.55555555555556,52.94438386041439,3.1225184251527933,0.916030534351145,0.14285714285714285,0.7407407407407407,0.3888888888888889,0.05802655220031738
BaggingClassifier,86.07259697772238,81.66666666666667,75.90746222152984,1.0834718995538748,0.8854961832061069,0.6326530612244898,0.8656716417910447,0.6739130434782609,0.1724989414215088
XGBClassifier,85.35597445084903,81.66666666666667,76.54619099548216,0.5221680620143161,0.8778625954198473,0.6530612244897959,0.8712121212121212,0.6666666666666666,0.1158287525177002
