Algorithm,AUC_Percent,Accuracy_Percent,Balanced_Accuracy_Percent,Log_Loss,Sensitivity,Specificity,PPV,NPV,Runtime_Seconds
LogisticRegression,81.49244430596666,77.77777777777779,68.12587630472036,0.7061627517110686,0.8931297709923665,0.46938775510204084,0.8181818181818182,0.6216216216216216,0.1043086051940918
RandomForestClassifier,81.14192241782209,74.44444444444444,54.33868203770058,0.5054323128819814,0.9847328244274809,0.10204081632653061,0.7456647398843931,0.7142857142857143,0.9831597805023193
AdaBoostClassifier,88.30035831126344,83.88888888888889,76.15672223087708,0.6342405492901234,0.9312977099236641,0.5918367346938775,0.8591549295774648,0.7631578947368421,2.257835865020752
GradientBoostingClassifier,89.1260320922262,80.0,69.01386508801994,0.40516338780889355,0.9312977099236641,0.4489795918367347,0.8187919463087249,0.7096774193548387,9.387946844100952
SGDClassifier,69.65259386197226,80.0,69.65259386197226,6.907755278982136,0.9236641221374046,0.46938775510204084,0.8231292517006803,0.696969696969697,0.0579831600189209
SVC,85.24692319675962,76.11111111111111,56.76117775354417,0.4150606540501017,0.9923664122137404,0.14285714285714285,0.7558139534883721,0.875,0.5824711322784424
MLPClassifier,74.34179778781743,75.0,65.57875058420315,0.7372728696677413,0.8625954198473282,0.4489795918367347,0.8071428571428572,0.55,0.9751365184783936
KNeighborsClassifier,59.495248481071826,73.33333333333333,54.85278080697928,2.715953159657432,0.9541984732824428,0.14285714285714285,0.7485029940119761,0.5384615384615384,0.09632205963134766
LinearDiscriminantAnalysis,74.54432154541206,73.88888888888889,66.73157812743418,1.4593459956146733,0.8244274809160306,0.5102040816326531,0.8181818181818182,0.5208333333333334,0.2996349334716797
QuadraticDiscriminantAnalysis,44.73438230253934,37.22222222222222,44.73438230253934,21.682676292360597,0.2824427480916031,0.6122448979591837,0.6607142857142857,0.24193548387096775,0.17566323280334473
BaggingClassifier,83.38526250194734,80.55555555555556,73.86664589499922,0.7658930797373884,0.8854961832061069,0.5918367346938775,0.8529411764705882,0.6590909090909091,1.648179054260254
XGBClassifier,89.01698083813679,80.55555555555556,73.22791712104689,0.4163471109429439,0.8931297709923665,0.5714285714285714,0.8478260869565217,0.6666666666666666,0.6553337574005127
