Algorithm,AUC_Percent,Accuracy_Percent,Balanced_Accuracy_Percent,Log_Loss,Sensitivity,Specificity,PPV,NPV,Runtime_Seconds
LogisticRegression,85.04439943916499,81.66666666666667,73.35254712572052,0.5398572375593991,0.916030534351145,0.5510204081632653,0.8450704225352113,0.7105263157894737,0.09858489036560059
RandomForestClassifier,80.54214052033028,74.44444444444444,54.33868203770058,0.500141101323599,0.9847328244274809,0.10204081632653061,0.7456647398843931,0.7142857142857143,0.8336775302886963
AdaBoostClassifier,86.55553824583268,80.55555555555556,74.50537466895155,0.6403065040971099,0.8778625954198473,0.6122448979591837,0.8582089552238806,0.6521739130434783,1.7817318439483643
GradientBoostingClassifier,89.29739834865245,80.0,71.56878018382926,0.3830885428423086,0.9007633587786259,0.5306122448979592,0.8368794326241135,0.6666666666666666,7.2959325313568115
SGDClassifier,62.509736719115125,76.11111111111111,62.509736719115125,8.250929916561997,0.9236641221374046,0.32653061224489793,0.7857142857142857,0.6153846153846154,0.04149746894836426
SVC,85.46502570493845,74.44444444444444,54.33868203770058,0.4199420418005856,0.9847328244274809,0.10204081632653061,0.7456647398843931,0.7142857142857143,0.43631792068481445
MLPClassifier,77.67565041283689,78.33333333333333,70.42374201589033,0.6569639938816529,0.8778625954198473,0.5306122448979592,0.8333333333333334,0.6190476190476191,0.8086819648742676
KNeighborsClassifier,61.60616918523135,70.55555555555556,56.13802773017604,2.1789361098611804,0.8778625954198473,0.24489795918367346,0.756578947368421,0.42857142857142855,0.05820941925048828
LinearDiscriminantAnalysis,69.7616451160617,63.888888888888886,60.50007789375292,2.936021215446898,0.6793893129770993,0.5306122448979592,0.7946428571428571,0.38235294117647056,0.2788412570953369
QuadraticDiscriminantAnalysis,51.238510671444146,41.11111111111111,51.238510671444146,20.339501654780737,0.2900763358778626,0.7346938775510204,0.7450980392156863,0.27906976744186046,0.1906905174255371
BaggingClassifier,83.24505374668952,80.0,75.40115282754323,0.7775948689805335,0.8549618320610687,0.6530612244897959,0.8682170542635659,0.6274509803921569,1.1696686744689941
XGBClassifier,89.14161084281041,85.0,79.47499610531234,0.41825191414795376,0.916030534351145,0.673469387755102,0.8823529411764706,0.75,0.5468008518218994
