Algorithm,AUC_Percent,Accuracy_Percent,Balanced_Accuracy_Percent,Log_Loss,Sensitivity,Specificity,PPV,NPV,Runtime_Seconds
LogisticRegression,80.99392428727215,78.33333333333333,70.42374201589033,0.6861690631231975,0.8778625954198473,0.5306122448979592,0.8333333333333334,0.6190476190476191,0.07344341278076172
RandomForestClassifier,81.2821311730799,77.22222222222223,58.801994080074785,0.4954792864816557,0.9923664122137404,0.1836734693877551,0.7647058823529411,0.9,0.7139554023742676
AdaBoostClassifier,85.40271070260165,80.55555555555556,75.14410344290387,0.6297257710675981,0.8702290076335878,0.6326530612244898,0.8636363636363636,0.6458333333333334,1.0891530513763428
GradientBoostingClassifier,87.67720828789531,81.66666666666667,69.52017448200655,0.39548494187702143,0.9618320610687023,0.42857142857142855,0.8181818181818182,0.8076923076923077,4.248744010925293
SGDClassifier,62.75899672846237,78.33333333333333,62.75899672846237,7.483401552230647,0.9694656488549618,0.2857142857142857,0.7839506172839507,0.7777777777777778,0.03818392753601074
SVC,84.34335566287584,78.33333333333333,62.12026795451004,0.4269340717501866,0.9770992366412213,0.2653061224489796,0.7804878048780488,0.8125,0.33351850509643555
MLPClassifier,79.87225424520955,77.77777777777779,69.40333385262502,0.6031355539371636,0.8778625954198473,0.5102040816326531,0.8273381294964028,0.6097560975609756,0.9007124900817871
KNeighborsClassifier,68.47639819286493,73.33333333333333,52.29786571116997,2.6609184797150403,0.9847328244274809,0.061224489795918366,0.7371428571428571,0.6,0.07089662551879883
LinearDiscriminantAnalysis,66.31874123695279,66.11111111111111,61.3880666770525,7.644824747694714,0.7175572519083969,0.5102040816326531,0.7966101694915254,0.4032258064516129,0.2216641902923584
QuadraticDiscriminantAnalysis,48.78485745443215,50.55555555555556,48.78485745443215,17.077506106372503,0.5267175572519084,0.4489795918367347,0.71875,0.2619047619047619,0.23696660995483398
BaggingClassifier,83.08147686555539,80.0,76.03988160149555,1.1286509336885138,0.8473282442748091,0.673469387755102,0.8740157480314961,0.6226415094339622,0.6940438747406006
XGBClassifier,87.91088954665837,81.66666666666667,73.35254712572052,0.462106827352141,0.916030534351145,0.5510204081632653,0.8450704225352113,0.7105263157894737,0.35665082931518555
