Algorithm,AUC_Percent,Accuracy_Percent,Balanced_Accuracy_Percent,Log_Loss,Sensitivity,Specificity,PPV,NPV,Runtime_Seconds
LogisticRegression,80.49540426857766,75.0,69.41112322791712,0.8350486865704084,0.816793893129771,0.5714285714285714,0.8359375,0.5384615384615384,0.0440371036529541
RandomForestClassifier,82.57516747156879,73.33333333333333,52.93659448512229,0.5051941532026306,0.9770992366412213,0.08163265306122448,0.7398843930635838,0.5714285714285714,0.47530341148376465
AdaBoostClassifier,80.91603053435115,76.11111111111111,68.25829568468609,0.6504592535079581,0.8549618320610687,0.5102040816326531,0.8235294117647058,0.5681818181818182,0.4985692501068115
GradientBoostingClassifier,86.04143947655399,78.88888888888889,70.16669263125097,0.4170123027091553,0.8931297709923665,0.5102040816326531,0.8297872340425532,0.6410256410256411,1.6717495918273926
SGDClassifier,71.95824894843433,77.77777777777779,71.95824894843433,7.675283643313486,0.8473282442748091,0.5918367346938775,0.8473282442748091,0.5918367346938775,0.020783662796020508
SVC,86.21280573298021,79.44444444444444,64.16108428104066,0.40399419374483875,0.9770992366412213,0.30612244897959184,0.7901234567901234,0.8333333333333334,0.18567252159118652
MLPClassifier,84.1564106558654,82.22222222222221,74.37295528898582,0.5317331774978395,0.916030534351145,0.5714285714285714,0.851063829787234,0.717948717948718,0.6665177345275879
KNeighborsClassifier,69.39554447733292,73.88888888888889,53.31827387443527,1.4067510723222865,0.9847328244274809,0.08163265306122448,0.7413793103448276,0.6666666666666666,0.03922748565673828
LinearDiscriminantAnalysis,82.11559432933478,74.44444444444444,69.02944383860414,0.7109294768271419,0.8091603053435115,0.5714285714285714,0.8346456692913385,0.5283018867924528,0.11804080009460449
QuadraticDiscriminantAnalysis,50.0,72.77777777777777,50.0,9.402222463059019,1.0,0.0,0.7277777777777777,,0.07445931434631348
BaggingClassifier,86.41532949057486,82.77777777777777,79.86446486991743,0.569555127110897,0.8625954198473282,0.7346938775510204,0.8968253968253969,0.6666666666666666,0.30109310150146484
XGBClassifier,85.44944695435426,79.44444444444444,71.18710079451628,0.4960082702843162,0.8931297709923665,0.5306122448979592,0.8357142857142857,0.65,0.1816549301147461
