Algorithm,AUC_Percent,Accuracy_Percent,Balanced_Accuracy_Percent,Log_Loss,Sensitivity,Specificity,PPV,NPV,Runtime_Seconds
LogisticRegression,85.09113569091757,79.44444444444444,75.65820221218257,0.6529729806692821,0.8396946564885496,0.673469387755102,0.873015873015873,0.6111111111111112,0.06690382957458496
RandomForestClassifier,86.11933322947499,79.44444444444444,63.522355507088335,0.4678510103155042,0.9847328244274809,0.2857142857142857,0.7865853658536586,0.875,0.6592719554901123
AdaBoostClassifier,85.79217946720674,81.11111111111111,73.60959651035986,0.6380479087618741,0.9007633587786259,0.5714285714285714,0.8489208633093526,0.6829268292682927,0.8139169216156006
GradientBoostingClassifier,87.67720828789531,81.11111111111111,72.3321389624552,0.3883124145836757,0.916030534351145,0.5306122448979592,0.8391608391608392,0.7027027027027027,3.0303852558135986
SGDClassifier,68.38292568935971,77.22222222222223,68.38292568935971,7.867165734396322,0.8778625954198473,0.4897959183673469,0.8214285714285714,0.6,0.03193831443786621
SVC,86.50880199408007,78.33333333333333,62.12026795451004,0.3995057483669924,0.9770992366412213,0.2653061224489796,0.7804878048780488,0.8125,0.2864410877227783
MLPClassifier,80.52656176974607,77.77777777777779,70.68079140052967,0.6080115321868463,0.8625954198473282,0.5510204081632653,0.837037037037037,0.6,0.7958595752716064
KNeighborsClassifier,63.171833618943765,71.66666666666667,53.069013865088024,2.3431883801990145,0.9389312977099237,0.12244897959183673,0.7409638554216867,0.42857142857142855,0.06533455848693848
LinearDiscriminantAnalysis,78.01838292568935,72.77777777777777,69.8005919925222,1.7114243721549602,0.7633587786259542,0.6326530612244898,0.847457627118644,0.5,0.1457979679107666
QuadraticDiscriminantAnalysis,50.0,72.77777777777777,50.0,9.402222463059019,1.0,0.0,0.7277777777777777,,0.10746312141418457
BaggingClassifier,86.93721763514566,81.66666666666667,77.18491976943449,0.5550415793397963,0.8702290076335878,0.673469387755102,0.8769230769230769,0.66,0.5292234420776367
XGBClassifier,86.6645894999221,80.0,71.56878018382926,0.47313416533886793,0.9007633587786259,0.5306122448979592,0.8368794326241135,0.6666666666666666,0.260547399520874
