Algorithm,AUC_Percent,Accuracy_Percent,Balanced_Accuracy_Percent,Log_Loss,Sensitivity,Specificity,PPV,NPV,Runtime_Seconds
LogisticRegression,81.91307057174015,78.33333333333333,62.12026795451004,0.5963072834955968,0.9770992366412213,0.2653061224489796,0.7804878048780488,0.8125,0.13892388343811035
RandomForestClassifier,64.97896868671134,72.77777777777777,50.0,0.5656060311873126,1.0,0.0,0.7277777777777777,,1.7013649940490723
AdaBoostClassifier,73.78096276678609,73.33333333333333,60.60133977255025,0.6536560624401566,0.8854961832061069,0.32653061224489793,0.7785234899328859,0.5161290322580645,7.416556358337402
GradientBoostingClassifier,86.6022744975853,82.22222222222221,71.17931141922418,0.4263620307988618,0.9541984732824428,0.46938775510204084,0.8278145695364238,0.7931034482758621,32.093050718307495
SGDClassifier,73.83548839383081,69.44444444444444,73.89780339616763,10.557127640965975,0.6412213740458015,0.8367346938775511,0.9130434782608695,0.4659090909090909,0.11946415901184082
SVC,87.50584203146907,72.77777777777777,50.0,0.38708920570545097,1.0,0.0,0.7277777777777777,,1.9340052604675293
MLPClassifier,71.7713039414239,74.44444444444444,65.19707119489017,0.6144266841181414,0.8549618320610687,0.4489795918367347,0.8057553956834532,0.5365853658536586,1.0629045963287354
KNeighborsClassifier,53.50521888144571,72.77777777777777,50.0,7.761785484330965,1.0,0.0,0.7277777777777777,,0.14459848403930664
LinearDiscriminantAnalysis,53.99594952484811,66.11111111111111,53.72332138962456,0.7416451111727437,0.8091603053435115,0.2653061224489796,0.7464788732394366,0.34210526315789475,0.48824238777160645
QuadraticDiscriminantAnalysis,61.16217479358155,55.55555555555556,61.162174793581556,15.350567286626971,0.48854961832061067,0.7346938775510204,0.8311688311688312,0.34951456310679613,0.4229013919830322
BaggingClassifier,88.58077582177908,83.33333333333334,79.60741548527808,0.37738731264764863,0.8778625954198473,0.7142857142857143,0.8914728682170543,0.6862745098039216,4.623251438140869
XGBClassifier,86.50880199408006,81.11111111111111,72.3321389624552,0.4633803973811963,0.916030534351145,0.5306122448979592,0.8391608391608392,0.7027027027027027,2.496509552001953
