Algorithm,AUC_Percent,Accuracy_Percent,Balanced_Accuracy_Percent,Log_Loss,Sensitivity,Specificity,PPV,NPV,Runtime_Seconds
LogisticRegression,87.06963701511138,82.22222222222221,76.92787038479514,0.3903359364528799,0.8854961832061069,0.6530612244897959,0.8721804511278195,0.6808510638297872,0.021837949752807617
RandomForestClassifier,85.27808069792803,81.11111111111111,69.7772238666459,0.4258342109914733,0.9465648854961832,0.4489795918367347,0.8211920529801324,0.7586206896551724,0.3082151412963867
AdaBoostClassifier,84.07851690294439,79.44444444444444,74.38074466427793,0.6550155338580982,0.8549618320610687,0.6326530612244898,0.8615384615384616,0.62,0.1906108856201172
GradientBoostingClassifier,84.84187568157033,80.55555555555556,71.31173079918992,0.4166855494932477,0.916030534351145,0.5102040816326531,0.8333333333333334,0.6944444444444444,0.3199934959411621
SGDClassifier,74.35737653840162,78.33333333333333,73.61738588565197,6.578006629821426,0.8396946564885496,0.6326530612244898,0.859375,0.5961538461538461,0.016608476638793945
SVC,82.36485433868204,78.33333333333333,70.42374201589033,0.4472416362499319,0.8778625954198473,0.5306122448979592,0.8333333333333334,0.6190476190476191,0.08840298652648926
MLPClassifier,85.41828945318586,81.11111111111111,78.08069792802617,0.48874601015853797,0.8473282442748091,0.7142857142857143,0.888,0.6363636363636364,0.6058871746063232
KNeighborsClassifier,67.11325751674715,71.11111111111111,57.79716466739367,1.6203908136128065,0.8702290076335878,0.2857142857142857,0.7651006711409396,0.45161290322580644,0.03368568420410156
LinearDiscriminantAnalysis,87.25658202212182,81.66666666666667,77.82364854338681,0.3939014355062334,0.8625954198473282,0.6938775510204082,0.8828125,0.6538461538461539,0.04819846153259277
QuadraticDiscriminantAnalysis,78.67269045022589,72.22222222222221,64.94781118554292,1.2482402269687862,0.8091603053435115,0.4897959183673469,0.8091603053435115,0.4897959183673469,0.06498479843139648
BaggingClassifier,82.51285246923197,78.33333333333333,72.97865711169965,1.2879983542485007,0.8473282442748091,0.6122448979591837,0.8538461538461538,0.6,0.0778815746307373
XGBClassifier,84.23430440878641,81.66666666666667,72.71381835176818,0.5462498249340165,0.9236641221374046,0.5306122448979592,0.8402777777777778,0.7222222222222222,0.09328556060791016
