Algorithm,AUC_Percent,Accuracy_Percent,Balanced_Accuracy_Percent,Log_Loss,Sensitivity,Specificity,PPV,NPV,Runtime_Seconds
LogisticRegression,84.54587942047047,80.55555555555556,75.14410344290387,0.6709098735655363,0.8702290076335878,0.6326530612244898,0.8636363636363636,0.6458333333333334,0.06109905242919922
RandomForestClassifier,84.1096744041128,76.66666666666667,57.14285714285714,0.49243882291918867,1.0,0.14285714285714285,0.7572254335260116,1.0,0.5285472869873047
AdaBoostClassifier,81.94422807290854,78.88888888888889,72.72160772706029,0.6497095266044427,0.8625954198473282,0.5918367346938775,0.849624060150376,0.6170212765957447,0.512174129486084
GradientBoostingClassifier,86.1816482318118,80.0,72.20750895778158,0.4187038592405161,0.8931297709923665,0.5510204081632653,0.841726618705036,0.6585365853658537,1.7142236232757568
SGDClassifier,76.91229163421094,82.77777777777777,76.67082100015578,5.763846834365815,0.9007633587786259,0.6326530612244898,0.8676470588235294,0.7045454545454546,0.02965402603149414
SVC,83.14379186789219,77.77777777777779,59.82240224334008,0.42992313816504435,0.9923664122137404,0.20408163265306123,0.7692307692307693,0.9090909090909091,0.24048924446105957
MLPClassifier,80.7135067767565,77.77777777777779,67.48714753076803,0.618398563454635,0.9007633587786259,0.4489795918367347,0.8137931034482758,0.6285714285714286,0.8445875644683838
KNeighborsClassifier,63.950771148153926,73.88888888888889,52.67954510048294,2.329551829840924,0.9923664122137404,0.061224489795918366,0.7386363636363636,0.75,0.05966520309448242
LinearDiscriminantAnalysis,83.26842187256582,76.66666666666667,71.83361894376071,0.6269076035760832,0.8244274809160306,0.6122448979591837,0.8503937007874016,0.5660377358490566,0.12899470329284668
QuadraticDiscriminantAnalysis,50.0,72.77777777777777,50.0,9.402222463059019,1.0,0.0,0.7277777777777777,,0.1358952522277832
BaggingClassifier,86.89048138339305,84.44444444444444,80.37077426390404,0.7321933720404988,0.8931297709923665,0.7142857142857143,0.8931297709923665,0.7142857142857143,0.3339676856994629
XGBClassifier,86.58669574700109,82.22222222222221,75.65041283689048,0.4557558908238409,0.9007633587786259,0.6122448979591837,0.8613138686131386,0.6976744186046512,0.18624401092529297
