Algorithm,AUC_Percent,Accuracy_Percent,Balanced_Accuracy_Percent,Log_Loss,Sensitivity,Specificity,PPV,NPV,Runtime_Seconds
LogisticRegression,83.15937061847637,79.44444444444444,75.01947343823025,0.6762966765844697,0.8473282442748091,0.6530612244897959,0.8671875,0.6153846153846154,0.06505012512207031
RandomForestClassifier,85.18460819442281,80.0,64.54276367035364,0.4628317110388676,0.9847328244274809,0.30612244897959184,0.7914110429447853,0.8823529411764706,0.5690209865570068
AdaBoostClassifier,86.88269200810096,82.22222222222221,76.92787038479514,0.6403467492880666,0.8854961832061069,0.6530612244897959,0.8721804511278195,0.6808510638297872,0.6242685317993164
GradientBoostingClassifier,89.00140208755258,82.77777777777777,75.39336345225112,0.37545233760121605,0.916030534351145,0.5918367346938775,0.8571428571428571,0.725,2.2145872116088867
SGDClassifier,70.16669263125097,78.88888888888889,70.16669263125097,7.29151946114781,0.8931297709923665,0.5102040816326531,0.8297872340425532,0.6410256410256411,0.030385971069335938
SVC,86.72690450225893,76.66666666666667,60.33650101261879,0.41387876877202806,0.9618320610687023,0.24489795918367346,0.7730061349693251,0.7058823529411765,0.23305583000183105
MLPClassifier,78.54806044555225,78.33333333333333,71.06247078984265,0.7250035776110978,0.8702290076335878,0.5510204081632653,0.8382352941176471,0.6136363636363636,0.895545244216919
KNeighborsClassifier,70.15890325595886,75.55555555555556,57.65695591213584,1.7486142800452456,0.9694656488549618,0.1836734693877551,0.7604790419161677,0.6923076923076923,0.06157040596008301
LinearDiscriminantAnalysis,77.7535441657579,70.55555555555556,67.63514566131796,1.1742908994859893,0.7404580152671756,0.6122448979591837,0.8362068965517241,0.46875,0.11946749687194824
QuadraticDiscriminantAnalysis,50.0,72.77777777777777,50.0,9.402222463059019,1.0,0.0,0.7277777777777777,,0.09901237487792969
BaggingClassifier,87.27216077270602,82.77777777777777,77.3095497741081,0.7184492130849246,0.8931297709923665,0.6530612244897959,0.8731343283582089,0.6956521739130435,0.4128689765930176
XGBClassifier,89.49992210624707,84.44444444444444,79.7320454899517,0.39180010055954173,0.9007633587786259,0.6938775510204082,0.8872180451127819,0.723404255319149,0.21679139137268066
